match_id,season,league,matchday,kickoff,home_team_id,home_team,away_team_id,away_team,dataset_split,home_news_sporting_form_mean_rating,home_news_sporting_form_mention_share,home_news_personnel_situation_mean_rating,home_news_personnel_situation_mention_share,home_news_physical_readiness_mean_rating,home_news_physical_readiness_mention_share,home_news_confidence_and_motivation_mean_rating,home_news_confidence_and_motivation_mention_share,away_news_sporting_form_mean_rating,away_news_sporting_form_mention_share,away_news_personnel_situation_mean_rating,away_news_personnel_situation_mention_share,away_news_physical_readiness_mean_rating,away_news_physical_readiness_mention_share,away_news_confidence_and_motivation_mean_rating,away_news_confidence_and_motivation_mention_share
77457,2025,bl1,23,2026-02-20T20:30:00+01:00,81,1. FSV Mainz 05,100,Hamburger SV,train,-0.84375,0.4,-0.5,0.05,1.0,0.0125,0.333333,0.0375,1.115385,0.351351,-0.071429,0.189189,1.0,0.027027,1.25,0.162162
77455,2025,bl1,23,2026-02-21T15:30:00+01:00,40,FC Bayern München,91,Eintracht Frankfurt,train,1.142857,0.276316,-0.333333,0.039474,0.0,0.026316,1.1,0.131579,0.222222,0.230769,-0.727273,0.141026,-0.857143,0.089744,0.571429,0.179487
77459,2025,bl1,23,2026-02-21T15:30:00+01:00,131,VfL Wolfsburg,95,FC Augsburg,train,-0.956522,0.277108,-1.0,0.060241,-1.0,0.024096,-0.142857,0.084337,0.8,0.290698,-0.363636,0.127907,-1.0,0.011628,1.357143,0.162791
77460,2025,bl1,23,2026-02-21T15:30:00+01:00,80,1. FC Union Berlin,6,Bayer 04 Leverkusen,train,-1.1,0.273973,-0.5,0.054795,0.0,0.027397,-0.142857,0.09589,1.1,0.487805,0.2,0.060976,-0.666667,0.036585,1.0,0.280488
77463,2025,bl1,23,2026-02-21T15:30:00+01:00,65,1. FC Köln,175,TSG Hoffenheim,train,-0.464286,0.329412,-0.133333,0.176471,0.0,0.023529,0.529412,0.2,1.423077,0.320988,0.0,0.08642,-0.5,0.049383,1.0,0.148148
77458,2025,bl1,23,2026-02-21T18:30:00+01:00,1635,RB Leipzig,7,Borussia Dortmund,train,-0.444444,0.350649,0.2,0.194805,1.0,0.012987,0.0625,0.207792,1.181818,0.458333,-0.266667,0.208333,1.0,0.027778,1.4,0.208333
77456,2025,bl1,23,2026-02-22T15:30:00+01:00,112,SC Freiburg,87,Borussia Mönchengladbach,train,-0.041667,0.3,-0.666667,0.075,0.0,0.025,0.75,0.05,-1.206897,0.391892,-0.928571,0.189189,-0.777778,0.121622,-0.666667,0.081081
77461,2025,bl1,23,2026-02-22T17:30:00+01:00,98,FC St. Pauli,134,SV Werder Bremen,train,-0.571429,0.35,1.0,0.0625,1.0,0.025,0.625,0.1,-1.318182,0.271605,-1.166667,0.074074,-1.0,0.012346,0.111111,0.111111
77462,2025,bl1,23,2026-02-22T19:30:00+01:00,199,1. FC Heidenheim 1846,16,VfB Stuttgart,train,-1.351351,0.445783,1.0,0.048193,0.0,0.0,0.444444,0.216867,1.358974,0.464286,0.5,0.02381,0.833333,0.071429,1.111111,0.214286
77470,2025,bl1,24,2026-02-27T20:30:00+01:00,95,FC Augsburg,65,1. FC Köln,train,1.214286,0.329412,0.2,0.176471,-1.0,0.011765,1.631579,0.223529,-0.28,0.297619,-1.636364,0.261905,-1.285714,0.166667,0.333333,0.214286
77464,2025,bl1,24,2026-02-28T15:30:00+01:00,6,Bayer 04 Leverkusen,81,1. FSV Mainz 05,train,-0.076923,0.175676,-1.333333,0.040541,-1.0,0.040541,-0.2,0.067568,-0.090909,0.144737,1.0,0.013158,0.0,0.0,0.666667,0.039474
77467,2025,bl1,24,2026-02-28T15:30:00+01:00,134,SV Werder Bremen,199,1. FC Heidenheim 1846,train,-1.611111,0.486486,-1.111111,0.243243,-0.5,0.054054,-0.304348,0.310811,-1.138889,0.423529,-1.0,0.058824,-1.0,0.011765,0.461538,0.152941
77469,2025,bl1,24,2026-02-28T15:30:00+01:00,87,Borussia Mönchengladbach,80,1. FC Union Berlin,train,-1.366667,0.394737,0.3,0.131579,0.333333,0.039474,-0.5,0.157895,0.133333,0.202703,-0.5,0.081081,0.0,0.040541,0.333333,0.081081
77471,2025,bl1,24,2026-02-28T15:30:00+01:00,175,TSG Hoffenheim,98,FC St. Pauli,train,0.6,0.25641,0.090909,0.141026,0.5,0.051282,0.818182,0.141026,-0.12,0.333333,0.5,0.08,0.0,0.026667,1.0,0.08
77466,2025,bl1,24,2026-02-28T18:30:00+01:00,7,Borussia Dortmund,40,FC Bayern München,train,-0.433962,0.6625,0.071429,0.175,-0.25,0.05,0.37037,0.3375,0.96875,0.405063,-0.785714,0.35443,0.0,0.189873,1.607143,0.35443
77468,2025,bl1,24,2026-03-01T15:30:00+01:00,16,VfB Stuttgart,131,VfL Wolfsburg,train,0.391304,0.294872,-0.5,0.051282,-1.0,0.012821,1.181818,0.141026,-1.48,0.352113,-1.0,0.098592,-1.0,0.014085,0.1,0.140845
77465,2025,bl1,24,2026-03-01T17:30:00+01:00,91,Eintracht Frankfurt,112,SC Freiburg,train,-0.4375,0.207792,0.666667,0.077922,1.0,0.038961,0.8,0.12987,0.428571,0.177215,-0.555556,0.113924,-1.0,0.012658,1.0,0.139241
77472,2025,bl1,24,2026-03-01T19:30:00+01:00,100,Hamburger SV,1635,RB Leipzig,train,0.3,0.142857,1.0,0.042857,1.0,0.014286,1.333333,0.085714,-0.344828,0.381579,-0.818182,0.144737,1.0,0.065789,0.4,0.197368
77409,2025,bl1,17,2026-03-04T20:30:00+01:00,100,Hamburger SV,6,Bayer 04 Leverkusen,train,-0.695652,0.280488,-1.076923,0.158537,-1.0,0.097561,0.571429,0.170732,-0.6,0.306122,-1.0,0.020408,-1.5,0.040816,-0.8,0.102041
77473,2025,bl1,25,2026-03-06T20:30:00+01:00,40,FC Bayern München,87,Borussia Mönchengladbach,train,1.26087,0.283951,-0.5,0.246914,-0.5,0.17284,1.235294,0.209877,-0.068966,0.367089,-1.636364,0.139241,-1.0,0.025316,0.777778,0.113924
77474,2025,bl1,25,2026-03-07T15:30:00+01:00,112,SC Freiburg,6,Bayer 04 Leverkusen,train,0.357143,0.27451,0.333333,0.058824,1.0,0.019608,1.0,0.156863,0.6,0.140845,-1.0,0.056338,-1.0,0.028169,0.857143,0.098592
77475,2025,bl1,25,2026-03-07T15:30:00+01:00,81,1. FSV Mainz 05,16,VfB Stuttgart,train,-0.185185,0.325301,-0.333333,0.216867,-1.0,0.012048,0.764706,0.204819,1.162162,0.45679,0.222222,0.111111,0.0,0.061728,1.0,0.246914
77476,2025,bl1,25,2026-03-07T15:30:00+01:00,1635,RB Leipzig,95,FC Augsburg,train,0.363636,0.275,0.2,0.0625,-0.142857,0.0875,1.0,0.15,1.258065,0.373494,-0.142857,0.084337,0.0,0.024096,1.222222,0.108434
77477,2025,bl1,25,2026-03-07T15:30:00+01:00,131,VfL Wolfsburg,100,Hamburger SV,train,-1.607143,0.583333,-0.833333,0.125,1.0,0.020833,-0.944444,0.375,-0.3125,0.210526,-0.75,0.105263,-1.0,0.026316,0.142857,0.092105
77480,2025,bl1,25,2026-03-07T15:30:00+01:00,199,1. FC Heidenheim 1846,175,TSG Hoffenheim,train,-1.125,0.405063,-1.0,0.025316,-1.0,0.012658,-0.571429,0.088608,0.318182,0.289474,-0.727273,0.144737,1.0,0.013158,1.0,0.105263
77481,2025,bl1,25,2026-03-07T18:30:00+01:00,65,1. FC Köln,7,Borussia Dortmund,train,-1.030303,0.362637,-0.375,0.175824,0.0,0.065934,0.190476,0.230769,-0.566667,0.4,-0.555556,0.12,-0.75,0.053333,-0.266667,0.2
77479,2025,bl1,25,2026-03-08T15:30:00+01:00,98,FC St. Pauli,91,Eintracht Frankfurt,train,0.7,0.263158,-0.333333,0.039474,0.0,0.0,0.714286,0.092105,0.5,0.17284,-0.5,0.049383,0.333333,0.037037,0.833333,0.148148
77478,2025,bl1,25,2026-03-08T17:30:00+01:00,80,1. FC Union Berlin,134,SV Werder Bremen,train,-0.777778,0.3375,0.285714,0.0875,1.0,0.0125,0.333333,0.075,0.173913,0.302632,-0.9,0.131579,-0.833333,0.078947,0.916667,0.157895
77488,2025,bl1,26,2026-03-13T20:30:00+01:00,87,Borussia Mönchengladbach,98,FC St. Pauli,train,-1.055556,0.243243,-0.857143,0.094595,-1.0,0.013514,-0.5,0.054054,0.166667,0.26087,-1.0,0.072464,1.0,0.014493,1.0,0.072464
77482,2025,bl1,26,2026-03-14T15:30:00+01:00,6,Bayer 04 Leverkusen,40,FC Bayern München,train,0.208333,0.3,-0.666667,0.1125,-0.25,0.1,0.916667,0.15,1.291667,0.303797,-0.333333,0.151899,-1.0,0.063291,1.0,0.164557
77483,2025,bl1,26,2026-03-14T15:30:00+01:00,91,Eintracht Frankfurt,199,1. FC Heidenheim 1846,train,0.0,0.227848,-0.666667,0.151899,-0.555556,0.113924,-0.142857,0.088608,-1.235294,0.419753,-1.0,0.037037,0.0,0.0,0.0,0.123457
77484,2025,bl1,26,2026-03-14T15:30:00+01:00,7,Borussia Dortmund,95,FC Augsburg,train,0.272727,0.275,-0.736842,0.2375,-0.666667,0.0375,0.0,0.0875,0.30303,0.370787,-0.363636,0.123596,-0.5,0.11236,1.1,0.224719
77489,2025,bl1,26,2026-03-14T15:30:00+01:00,175,TSG Hoffenheim,131,VfL Wolfsburg,train,0.888889,0.230769,-0.2,0.064103,-1.0,0.012821,1.0,0.051282,-1.333333,0.417722,-0.222222,0.227848,-1.0,0.012658,-0.272727,0.278481
77490,2025,bl1,26,2026-03-14T18:30:00+01:00,100,Hamburger SV,65,1. FC Köln,train,0.666667,0.227848,-1.05,0.253165,-1.0,0.101266,0.7,0.126582,-0.947368,0.228916,-0.2,0.120482,0.333333,0.036145,0.0,0.144578
77486,2025,bl1,26,2026-03-15T15:30:00+01:00,134,SV Werder Bremen,81,1. FSV Mainz 05,train,0.782609,0.258427,-0.4,0.05618,-0.5,0.022472,1.230769,0.146067,-0.064516,0.360465,-1.34375,0.372093,-1.0,0.046512,-0.25,0.232558
77485,2025,bl1,26,2026-03-15T17:30:00+01:00,112,SC Freiburg,80,1. FC Union Berlin,train,-0.545455,0.39759,-0.714286,0.168675,-1.0,0.012048,0.117647,0.204819,-1.0625,0.197531,-0.142857,0.08642,0.833333,0.074074,-0.5,0.049383
77487,2025,bl1,26,2026-03-15T19:30:00+01:00,16,VfB Stuttgart,1635,RB Leipzig,train,-0.708333,0.292683,0.0,0.036585,-0.75,0.04878,0.466667,0.182927,0.6,0.182927,-0.111111,0.109756,-0.142857,0.085366,1.4,0.121951
77494,2025,bl1,27,2026-03-20T20:30:00+01:00,1635,RB Leipzig,175,TSG Hoffenheim,train,-0.73913,0.294872,0.5,0.051282,0.0,0.0,1.0,0.115385,0.545455,0.144737,-1.333333,0.039474,0.0,0.0,1.0,0.078947
77491,2025,bl1,27,2026-03-21T15:30:00+01:00,40,FC Bayern München,80,1. FC Union Berlin,train,1.075,0.547945,0.0,0.123288,-0.2,0.068493,1.157895,0.260274,0.4375,0.2,0.555556,0.1125,-1.0,0.0125,0.875,0.1
77495,2025,bl1,27,2026-03-21T15:30:00+01:00,131,VfL Wolfsburg,134,SV Werder Bremen,train,-1.142857,0.432099,0.636364,0.135802,1.0,0.049383,0.391304,0.283951,-0.90625,0.390244,-1.15,0.243902,-0.5,0.097561,-0.555556,0.109756
77498,2025,bl1,27,2026-03-21T15:30:00+01:00,199,1. FC Heidenheim 1846,6,Bayer 04 Leverkusen,train,-1.416667,0.473684,1.0,0.013158,0.0,0.0,-0.125,0.105263,-0.470588,0.207317,1.0,0.036585,1.0,0.02439,1.0,0.04878
77499,2025,bl1,27,2026-03-21T15:30:00+01:00,65,1. FC Köln,87,Borussia Mönchengladbach,train,-1.166667,0.467532,0.36,0.324675,0.571429,0.090909,0.15625,0.415584,-0.304348,0.306667,0.583333,0.16,0.0,0.026667,0.666667,0.16
77492,2025,bl1,27,2026-03-21T18:30:00+01:00,7,Borussia Dortmund,100,Hamburger SV,train,1.047619,0.269231,0.4,0.192308,-0.2,0.064103,0.809524,0.269231,0.333333,0.144578,-1.0,0.120482,-1.0,0.012048,-0.454545,0.13253
77493,2025,bl1,27,2026-03-22T15:30:00+01:00,81,1. FSV Mainz 05,91,Eintracht Frankfurt,train,1.058824,0.43038,-0.090909,0.139241,-0.5,0.050633,1.333333,0.189873,-0.133333,0.194805,0.666667,0.077922,0.0,0.0,0.166667,0.077922
77497,2025,bl1,27,2026-03-22T17:30:00+01:00,98,FC St. Pauli,112,SC Freiburg,train,-0.916667,0.166667,-1.0,0.013889,0.0,0.0,0.0,0.013889,1.133333,0.365854,0.75,0.04878,0.0,0.02439,1.625,0.195122
77496,2025,bl1,27,2026-03-22T19:30:00+01:00,95,FC Augsburg,16,VfB Stuttgart,train,-0.666667,0.306818,-0.5,0.045455,1.0,0.011364,0.857143,0.079545,-0.041667,0.282353,0.0,0.047059,-1.0,0.023529,0.555556,0.105882
77500,2025,bl1,28,2026-04-04T15:30:00+02:00,6,Bayer 04 Leverkusen,131,VfL Wolfsburg,test,-0.307692,0.164557,-1.0,0.037975,0.0,0.025316,0.333333,0.113924,-1.272727,0.445946,-0.666667,0.121622,-0.333333,0.040541,-0.2,0.202703
77502,2025,bl1,28,2026-04-04T15:30:00+02:00,112,SC Freiburg,40,FC Bayern München,test,0.555556,0.25,1.0,0.027778,-0.25,0.055556,1.222222,0.125,1.538462,0.188406,-0.222222,0.130435,-0.333333,0.086957,0.75,0.057971
77503,2025,bl1,28,2026-04-04T15:30:00+02:00,134,SV Werder Bremen,1635,RB Leipzig,test,0.419355,0.3875,0.0,0.2875,-0.736842,0.2375,0.75,0.3,0.857143,0.16092,0.0,0.057471,0.0,0.034483,1.142857,0.08046
77505,2025,bl1,28,2026-04-04T15:30:00+02:00,87,Borussia Mönchengladbach,199,1. FC Heidenheim 1846,test,-0.181818,0.183333,0.5,0.133333,0.0,0.083333,1.0,0.166667,-1.25,0.410256,-1.0,0.051282,0.0,0.0,-0.25,0.102564
77507,2025,bl1,28,2026-04-04T15:30:00+02:00,175,TSG Hoffenheim,81,1. FSV Mainz 05,test,-0.9375,0.222222,0.666667,0.166667,-0.333333,0.041667,0.714286,0.097222,0.909091,0.282051,-0.2,0.064103,-1.0,0.025641,1.0,0.038462
77508,2025,bl1,28,2026-04-04T15:30:00+02:00,100,Hamburger SV,95,FC Augsburg,test,-0.176471,0.207317,-0.666667,0.146341,-0.142857,0.085366,0.692308,0.158537,-0.782609,0.333333,0.5,0.144928,-0.5,0.057971,0.333333,0.217391
77504,2025,bl1,28,2026-04-04T18:30:00+02:00,16,VfB Stuttgart,7,Borussia Dortmund,test,1.25,0.324324,0.75,0.108108,0.333333,0.040541,1.066667,0.202703,0.666667,0.189873,-0.636364,0.139241,-1.0,0.012658,0.777778,0.227848
77506,2025,bl1,28,2026-04-05T15:30:00+02:00,80,1. FC Union Berlin,98,FC St. Pauli,test,-0.666667,0.205479,0.333333,0.041096,0.0,0.013699,0.9,0.136986,-0.736842,0.263889,-0.272727,0.152778,0.0,0.027778,0.923077,0.180556
77501,2025,bl1,28,2026-04-05T17:30:00+02:00,91,Eintracht Frankfurt,65,1. FC Köln,test,-0.590909,0.275,-0.733333,0.1875,-1.0,0.0625,-0.0625,0.2,-0.73913,0.302632,0.5,0.105263,0.0,0.0,0.181818,0.144737
77514,2025,bl1,29,2026-04-10T20:30:00+02:00,95,FC Augsburg,175,TSG Hoffenheim,test,-0.318182,0.34375,-0.454545,0.171875,0.333333,0.046875,0.181818,0.171875,-0.714286,0.28,-1.0,0.013333,-1.0,0.013333,-0.857143,0.093333
77509,2025,bl1,29,2026-04-11T15:30:00+02:00,7,Borussia Dortmund,6,Bayer 04 Leverkusen,test,0.592593,0.350649,0.066667,0.194805,-1.0,0.025974,0.875,0.207792,0.333333,0.222222,0.666667,0.074074,0.833333,0.074074,1.0,0.111111
77511,2025,bl1,29,2026-04-11T15:30:00+02:00,1635,RB Leipzig,87,Borussia Mönchengladbach,test,0.833333,0.169014,-0.5,0.056338,-1.0,0.014085,0.5,0.056338,-0.625,0.202532,-0.333333,0.113924,-0.2,0.063291,0.428571,0.088608
77513,2025,bl1,29,2026-04-11T15:30:00+02:00,131,VfL Wolfsburg,91,Eintracht Frankfurt,test,-1.297872,0.580247,-0.733333,0.185185,-1.0,0.061728,-0.24,0.308642,-0.444444,0.236842,-0.8,0.065789,-0.5,0.052632,0.083333,0.157895
77516,2025,bl1,29,2026-04-11T15:30:00+02:00,199,1. FC Heidenheim 1846,80,1. FC Union Berlin,test,-1.162162,0.536232,-0.25,0.115942,0.555556,0.130435,0.0625,0.231884,-0.333333,0.253521,0.333333,0.084507,1.0,0.028169,0.636364,0.15493
77515,2025,bl1,29,2026-04-11T18:30:00+02:00,98,FC St. Pauli,40,FC Bayern München,test,-0.911765,0.441558,-1.0,0.038961,-1.0,0.025974,1.0,0.025974,0.870968,0.418919,-0.636364,0.148649,-0.857143,0.094595,0.857143,0.094595
77517,2025,bl1,29,2026-04-12T15:30:00+02:00,65,1. FC Köln,134,SV Werder Bremen,test,-0.666667,0.341772,0.0,0.151899,0.285714,0.088608,0.9,0.253165,-0.703704,0.341772,-0.35,0.253165,-0.7,0.126582,0.263158,0.240506
77512,2025,bl1,29,2026-04-12T17:30:00+02:00,16,VfB Stuttgart,100,Hamburger SV,test,0.4,0.126582,-0.8,0.063291,0.0,0.012658,1.0,0.101266,0.35,0.25,-1.153846,0.1625,-0.444444,0.1125,1.0,0.0875
77510,2025,bl1,29,2026-04-12T19:30:00+02:00,81,1. FSV Mainz 05,112,SC Freiburg,test,1.37037,0.760563,-0.545455,0.15493,1.0,0.014085,1.034483,0.408451,1.309524,0.56,0.7,0.133333,1.0,0.04,1.285714,0.28
77525,2025,bl1,30,2026-04-17T20:30:00+02:00,98,FC St. Pauli,65,1. FC Köln,test,-1.257143,0.466667,-0.75,0.053333,-1.0,0.013333,0.142857,0.093333,0.428571,0.486111,0.375,0.222222,-0.5,0.055556,1.2,0.347222
77519,2025,bl1,30,2026-04-18T15:30:00+02:00,6,Bayer 04 Leverkusen,95,FC Augsburg,test,0.586207,0.358025,0.333333,0.074074,1.0,0.024691,0.4,0.061728,0.222222,0.115385,0.625,0.102564,0.6,0.064103,0.666667,0.076923
77522,2025,bl1,30,2026-04-18T15:30:00+02:00,134,SV Werder Bremen,100,Hamburger SV,test,-0.916667,0.3,-0.2,0.1875,0.333333,0.0375,0.266667,0.1875,-0.6875,0.410256,-0.25,0.102564,-1.0,0.051282,0.6,0.128205
77524,2025,bl1,30,2026-04-18T15:30:00+02:00,80,1. FC Union Berlin,131,VfL Wolfsburg,test,-0.777778,0.243243,0.607143,0.378378,0.0,0.0,0.583333,0.162162,-1.333333,0.208333,0.333333,0.083333,-1.0,0.013889,-0.5,0.055556
77526,2025,bl1,30,2026-04-18T15:30:00+02:00,175,TSG Hoffenheim,7,Borussia Dortmund,test,-0.833333,0.24,0.0,0.066667,1.0,0.026667,0.272727,0.146667,-0.115385,0.329114,-0.545455,0.139241,-0.2,0.063291,0.5,0.126582
77520,2025,bl1,30,2026-04-18T18:30:00+02:00,91,Eintracht Frankfurt,1635,RB Leipzig,test,0.533333,0.189873,-0.833333,0.075949,0.333333,0.037975,1.083333,0.151899,0.642857,0.168675,-0.666667,0.180723,-0.333333,0.036145,1.0,0.084337
77521,2025,bl1,30,2026-04-19T15:30:00+02:00,112,SC Freiburg,199,1. FC Heidenheim 1846,test,1.26087,0.541176,0.5,0.023529,0.0,0.023529,1.705882,0.2,-0.44,0.297619,0.333333,0.035714,0.0,0.0,1.0,0.047619
77518,2025,bl1,30,2026-04-19T17:30:00+02:00,40,FC Bayern München,16,VfB Stuttgart,test,1.404762,0.531646,-0.076923,0.164557,0.0,0.075949,0.5,0.202532,1.0,0.1,-1.0,0.0125,1.0,0.0125,1.25,0.05
77523,2025,bl1,30,2026-04-19T19:30:00+02:00,87,Borussia Mönchengladbach,81,1. FSV Mainz 05,test,-0.823529,0.239437,-0.2,0.070423,-1.0,0.014085,0.142857,0.098592,-0.814815,0.739726,-0.666667,0.082192,-1.0,0.041096,-0.37037,0.369863
77529,2025,bl1,31,2026-04-24T20:30:00+02:00,1635,RB Leipzig,80,1. FC Union Berlin,test,1.0,0.220779,-0.2,0.12987,-0.333333,0.077922,0.833333,0.077922,-0.774194,0.402597,0.25,0.051948,0.0,0.0,0.875,0.103896
77528,2025,bl1,31,2026-04-25T15:30:00+02:00,81,1. FSV Mainz 05,40,FC Bayern München,test,0.8,0.3125,1.0,0.046875,1.0,0.046875,1.0,0.0625,1.419355,0.407895,0.0,0.026316,-1.0,0.013158,1.5,0.052632
77531,2025,bl1,31,2026-04-25T15:30:00+02:00,131,VfL Wolfsburg,87,Borussia Mönchengladbach,test,0.205882,0.453333,-0.333333,0.12,-1.0,0.04,0.666667,0.16,-1.071429,0.35443,-0.125,0.202532,0.1,0.126582,0.0,0.265823
77532,2025,bl1,31,2026-04-25T15:30:00+02:00,95,FC Augsburg,91,Eintracht Frankfurt,test,0.88,0.324675,1.0,0.220779,1.2,0.12987,0.9375,0.207792,-1.052632,0.24359,-0.125,0.102564,0.0,0.051282,0.0,0.179487
77533,2025,bl1,31,2026-04-25T15:30:00+02:00,199,1. FC Heidenheim 1846,98,FC St. Pauli,test,-1.170213,0.652778,-1.0,0.083333,0.0,0.0,0.0,0.263889,-0.666667,0.089552,-1.125,0.119403,-0.333333,0.044776,0.25,0.059701
77534,2025,bl1,31,2026-04-25T15:30:00+02:00,65,1. FC Köln,6,Bayer 04 Leverkusen,test,0.3,0.253165,-0.692308,0.164557,-0.75,0.050633,0.533333,0.189873,-0.842105,0.240506,-1.0,0.050633,0.5,0.025316,-0.090909,0.139241
77535,2025,bl1,31,2026-04-25T18:30:00+02:00,100,Hamburger SV,175,TSG Hoffenheim,test,-0.888889,0.36,-0.928571,0.186667,-1.0,0.066667,0.666667,0.12,0.708333,0.3,-0.230769,0.1625,0.428571,0.0875,1.235294,0.2125
77530,2025,bl1,31,2026-04-26T15:30:00+02:00,16,VfB Stuttgart,134,SV Werder Bremen,test,0.914894,0.61039,0.571429,0.090909,-0.454545,0.142857,1.647059,0.220779,0.545455,0.271605,-0.333333,0.148148,0.0,0.049383,0.714286,0.17284
77527,2025,bl1,31,2026-04-26T17:30:00+02:00,7,Borussia Dortmund,112,SC Freiburg,test,-0.466667,0.344828,0.0,0.264368,0.5,0.137931,-0.05,0.229885,-0.740741,0.364865,0.0,0.0,0.714286,0.094595,0.5,0.135135
77536,2025,bl1,32,2026-05-02T15:30:00+02:00,40,FC Bayern München,199,1. FC Heidenheim 1846,test,0.736842,0.246753,0.8,0.064935,0.333333,0.038961,1.0,0.077922,-0.162162,0.569231,-1.0,0.076923,-1.0,0.015385,0.647059,0.261538
77538,2025,bl1,32,2026-05-02T15:30:00+02:00,91,Eintracht Frankfurt,100,Hamburger SV,test,-0.466667,0.176471,-0.625,0.094118,1.0,0.023529,0.083333,0.141176,-1.0,0.216867,0.214286,0.168675,0.555556,0.108434,0.5,0.096386
77540,2025,bl1,32,2026-05-02T15:30:00+02:00,134,SV Werder Bremen,95,FC Augsburg,test,0.125,0.205128,-0.230769,0.166667,-0.777778,0.115385,1.0,0.141026,0.736842,0.223529,1.0,0.070588,1.0,0.023529,1.1,0.117647
77542,2025,bl1,32,2026-05-02T15:30:00+02:00,80,1. FC Union Berlin,65,1. FC Köln,test,-1.066667,0.189873,-0.888889,0.113924,0.0,0.0,0.3,0.126582,-0.133333,0.194805,0.142857,0.090909,-1.0,0.012987,1.0,0.064935
77544,2025,bl1,32,2026-05-02T15:30:00+02:00,175,TSG Hoffenheim,16,VfB Stuttgart,test,0.75,0.169014,-0.272727,0.15493,1.0,0.014085,1.2,0.211268,0.681818,0.282051,-0.333333,0.038462,-0.333333,0.038462,1.4,0.192308
77537,2025,bl1,32,2026-05-02T18:30:00+02:00,6,Bayer 04 Leverkusen,1635,RB Leipzig,test,0.235294,0.2125,0.25,0.15,-1.0,0.0125,0.368421,0.2375,1.25,0.25641,0.3,0.128205,0.333333,0.038462,1.181818,0.141026
77543,2025,bl1,32,2026-05-03T15:30:00+02:00,98,FC St. Pauli,81,1. FSV Mainz 05,test,-0.6,0.072464,0.0,0.0,0.0,0.0,-1.0,0.014493,-0.266667,0.189873,0.5,0.025316,1.0,0.025316,0.888889,0.113924
77541,2025,bl1,32,2026-05-03T17:30:00+02:00,87,Borussia Mönchengladbach,7,Borussia Dortmund,test,-1.111111,0.236842,-0.25,0.105263,0.333333,0.039474,-1.272727,0.144737,0.772727,0.282051,-0.636364,0.141026,-0.285714,0.089744,0.538462,0.166667
77539,2025,bl1,32,2026-05-03T19:30:00+02:00,112,SC Freiburg,131,VfL Wolfsburg,test,-0.684211,0.25,1.0,0.026316,-2.0,0.013158,1.0,0.105263,-0.764706,0.220779,-0.2,0.064935,-1.0,0.012987,0.25,0.103896
77545,2025,bl1,33,2026-05-08T20:30:00+02:00,7,Borussia Dortmund,91,Eintracht Frankfurt,test,-0.055556,0.233766,-0.8,0.25974,-0.866667,0.194805,0.0,0.12987,-1.037037,0.317647,-1.0,0.117647,0.0,0.023529,-0.741935,0.364706
77547,2025,bl1,33,2026-05-09T15:30:00+02:00,1635,RB Leipzig,98,FC St. Pauli,test,0.111111,0.243243,0.0,0.0,0.0,0.0,0.5,0.081081,-0.952381,0.291667,-1.0,0.097222,-1.0,0.027778,0.428571,0.097222
77548,2025,bl1,33,2026-05-09T15:30:00+02:00,16,VfB Stuttgart,6,Bayer 04 Leverkusen,test,0.285714,0.085366,1.0,0.012195,0.0,0.0,0.727273,0.134146,1.0,0.129412,-1.0,0.023529,0.0,0.0,0.090909,0.129412
77550,2025,bl1,33,2026-05-09T15:30:00+02:00,95,FC Augsburg,87,Borussia Mönchengladbach,test,0.92,0.294118,-0.75,0.094118,-1.0,0.047059,1.125,0.094118,0.647059,0.223684,-0.6,0.065789,-1.0,0.039474,0.454545,0.144737
77551,2025,bl1,33,2026-05-09T15:30:00+02:00,175,TSG Hoffenheim,134,SV Werder Bremen,test,0.923077,0.171053,-1.0,0.039474,0.0,0.0,1.2,0.131579,-0.92,0.301205,-0.076923,0.156627,0.333333,0.036145,0.142857,0.084337
77549,2025,bl1,33,2026-05-09T18:30:00+02:00,131,VfL Wolfsburg,40,FC Bayern München,test,-0.6,0.38961,0.0,0.0,0.0,0.0,0.5,0.051948,0.542857,0.426829,-0.777778,0.219512,-0.444444,0.109756,1.285714,0.170732
77553,2025,bl1,33,2026-05-10T15:30:00+02:00,100,Hamburger SV,112,SC Freiburg,test,0.318182,0.30137,-0.833333,0.082192,-1.0,0.041096,1.222222,0.123288,1.611111,0.467532,0.333333,0.038961,-0.714286,0.090909,1.571429,0.272727
77552,2025,bl1,33,2026-05-10T17:30:00+02:00,65,1. FC Köln,199,1. FC Heidenheim 1846,test,0.947368,0.246753,0.0,0.038961,0.0,0.0,1.0,0.090909,-0.666667,0.6,-1.0,0.025,0.0,0.0,0.923077,0.1625
77546,2025,bl1,33,2026-05-10T19:30:00+02:00,81,1. FSV Mainz 05,80,1. FC Union Berlin,test,0.6875,0.444444,0.777778,0.125,0.0,0.027778,0.833333,0.083333,-0.4,0.194805,-0.6,0.064935,0.0,0.0,0.3,0.12987
77554,2025,bl1,34,2026-05-16T15:30:00+02:00,40,FC Bayern München,65,1. FC Köln,test,1.375,0.207792,0.666667,0.038961,1.0,0.012987,2.0,0.038961,-0.1,0.114943,-0.769231,0.149425,-1.0,0.08046,0.222222,0.103448
